review_id,source,category,stars,sentiment_label,review_text,review_date
1472345b-6692-4ae4-97c8-95929ccd284f,Amazon,Grocery,3,1,"In summary, I does what it says. The price was fine..",2025-05-15
8473a4a6-0249-4a05-91be-b6cf90289129,Newegg,Pet Supplies,1,0,"After a month of use, I terrible experience. The late was bad.!",2023-10-03
36f19c9b-9e44-40a6-afe7-e75a6ad48842,Amazon,Beauty,3,0,"Honestly, I nothing special. The durable was fine..",2023-03-06
37515300-6b55-4356-9280-96680afc6ff2,Yelp,Toys & Games,3,1,"From my experience, I as expected..",2023-07-02
a6356bc2-2360-4e01-8da6-bbe1a107fe37,Walmart,Automotive,3,1,"After using it for a week, I decent overall..",2023-02-11
42cd9088-d020-481b-b4cb-4d047323bea1,Target,Books,5,1,"After using it for a week, I fast delivery. The durable was great..",2023-04-29
51377ac6-16b3-4444-8795-a7a0273f2d48,Newegg,Apparel,3,0,"From my experience, I as expected. The quality was fine..",2024-02-24
30a4f427-2733-4170-a458-71cdae3e9c12,Newegg,Toys & Games,3,1,"From my experience, I does what it says. The responsive was fine. The premium was fine..",2025-01-02
cb65103b-630e-41e2-b5e2-b28d5fecd708,Yelp,Apparel,3,0,"To be fair, I as expected. The support was fine. The easy was fine..",2023-09-30
68bf2d8b-91d2-42c2-bf1f-b1adbc139853,Walmart,Beauty,1,0,"Overall, I unhappy with the purchase. The easy was bad. The support was bad..",2023-12-14
634f2ca0-b71c-41c9-9ccc-eb08fe29f6fa,Amazon,Sports & Outdoors,5,1,"After a month of use, I packed well. The packaging was great..",2023-07-21
ae4664de-747e-4664-a978-357cb504a362,Walmart,Books,3,0,"Overall, I met expectations. The courier was fine.!",2025-06-19
87c3e21c-3c30-4cfc-a258-8239a702af54,Amazon,Grocery,2,0,"Honestly, I not as described..",2023-01-18
f62f6e97-eace-475a-a759-4e5bf56f9d75,Target,Pet Supplies,2,0,"After using it for a week, I confusing instructions. The shipping was bad..",2024-04-02
7c2762cb-b702-412c-bd94-7b438be69a80,Walmart,Apparel,3,0,"From my experience, I met expectations.?",2024-07-02
27a56ec8-c74e-4a39-a6f2-52f820d8fba0,Amazon,Beauty,2,0,"To be fair, I stopped working. The flimsy was bad. The confusing was bad..",2024-02-20
412cbd22-225c-44b0-a87d-91796f24f48a,Walmart,Electronics,3,0,"From my experience, I works fine. The responsive was fine..",2025-06-30
f0ef3cc5-7383-4db0-80df-9f8d627422ee,Etsy,Grocery,3,0,"To be fair, I works fine. The help was fine. The shipping was fine..",2025-02-11
f09cbe94-ead7-4c50-9a3e-4a4b8c84bf54,Walmart,Toys & Games,3,1,"In summary, I met expectations. The value was fine.?",2025-04-06
8ef1cc59-372d-4f99-93c7-e887061e62bd,Etsy,Electronics,3,1,"From my experience, I met expectations..",2024-07-28
3ddad609-02ca-4865-bade-14b85fc3caaa,BestBuy,Electronics,3,0,"From my experience, I okay for the price. The confusing was fine..",2024-07-23
ba704001-8362-4f9f-a68b-b6782a2f7986,Etsy,Automotive,2,0,"Overall, I broken on arrival. The install was bad..",2023-08-18
8c6c61b0-f4a6-4825-a325-f0f7712aaea0,Amazon,Books,3,0,"To be fair, I does what it says. The shipping was fine. The flimsy was fine.?",2023-02-10
813ff0b3-f5ea-4b4d-8647-4da9404a6111,Yelp,Electronics,1,0,"After a month of use, I overpriced. The courier was bad..",2023-12-02
ba23d004-0050-4e87-9b81-b61b1c6827f5,Yelp,Electronics,3,0,"After a month of use, I as expected.!!",2024-11-25
75d37e09-a476-40dc-a59a-f7ee5e46bdbe,Newegg,Grocery,2,0,"Overall, I no support. The delivery was bad.?",2024-06-12
ef1eda8a-2735-4be7-a10e-3530ffce09af,Target,Pet Supplies,3,0,"To be fair, I nothing special. The delivery was fine..",2024-03-17
ffb2c87b-404e-456b-b37a-c54c6b55b5e0,Newegg,Grocery,3,0,"Overall, I average quality. The install was fine. The responsive was fine.!",2025-08-10
6997dc7a-93a7-49ae-b666-d46ce26ab2cf,Etsy,Apparel,3,1,"Honestly, I does what it says. The rude was fine..",2025-05-05
83efc32f-84d6-497f-8529-7479cca9e9f7,Target,Pet Supplies,3,1,"Overall, I acceptable. The responsive was fine..",2023-02-01
52bea740-eddf-47a9-8b5c-eae0f89a63dd,Yelp,Apparel,3,1,"In summary, I does what it says. The agent was fine.!",2025-05-07
26e21772-0ab8-4934-83a2-4fb57fdd0127,Amazon,Automotive,3,0,"From my experience, I met expectations. The cost was fine. The arrived was fine..",2023-03-26
5ae6861b-5c88-4f8c-adeb-29670c634373,Newegg,Electronics,3,0,"In summary, I acceptable. The delivery was fine..",2025-02-22
e3b7ecea-8f86-4f33-9957-a6c885564334,Newegg,Home & Kitchen,3,0,"After using it for a week, I acceptable..",2025-03-26
fd065eac-48f0-4d9c-a05b-27eacbb0acc5,Newegg,Grocery,3,0,"To be fair, I average quality..",2025-05-26
af93fbd9-97a5-4ec7-b0e4-6137b75fd199,BestBuy,Pet Supplies,3,1,"Honestly, I as expected. The manual was fine..",2025-07-14
73ad80dd-efa0-4025-9120-ca85b8e18a23,Amazon,Toys & Games,3,0,"In summary, I average quality. The cheap was fine..",2024-07-28
420f82b0-d7f4-4b55-812c-8c434c84e77f,Newegg,Books,1,0,"In summary, I cheaply made. The worth was bad.!!",2023-07-19
b0358d93-ad6d-42f0-bf8e-c41d2ce2500d,Walmart,Sports & Outdoors,3,1,"From my experience, I average quality. The build was fine.!",2025-05-28
7e2f21f9-f3ce-4ca7-b4a1-7a9ac3c15b61,BestBuy,Automotive,3,1,"In summary, I decent overall. The late was fine..",2024-01-30
5485a567-2893-4170-8206-68ab056adcc6,Yelp,Home & Kitchen,3,1,"Overall, I okay for the price. The cheap was fine. The packaging was fine..",2025-01-30
881eb3f2-0ec5-4ef6-942e-e1e09d2ecc9b,Newegg,Books,3,0,"From my experience, I does what it says. The install was fine. The arrived was fine..",2025-08-23
4417b4b7-31d5-44b0-ba96-de15ef405d93,Newegg,Books,3,0,"To be fair, I average quality. The arrived was fine..",2025-08-19
05991fe5-b77a-4c24-b026-59244d96d17e,Walmart,Electronics,3,0,"To be fair, I as expected. The support was fine..",2023-12-25
7e2ee606-223f-4745-8466-62956c9d397f,Newegg,Grocery,3,1,"From my experience, I average quality. The value was fine..",2023-02-14
59b49403-f698-484d-a8f8-072754d3a298,BestBuy,Books,2,0,"To be fair, I stopped working. The shipping was bad..",2024-07-13
f44b205f-dc76-4bf8-894c-baa1271c8655,Walmart,Home & Kitchen,2,0,"To be fair, I stopped working. The cost was bad..",2024-02-14
b5fd80be-910d-4713-a1ad-0751f3c04a0c,Yelp,Sports & Outdoors,3,0,"To be fair, I okay for the price. The packaging was fine..",2025-08-05
1b71b547-2c69-4910-b71a-a22e04803c83,Amazon,Automotive,3,0,"After a month of use, I does what it says.?",2024-06-18
a1df02a9-d460-4f1e-ba81-eb65138a3c71,Amazon,Sports & Outdoors,3,0,"Overall, I okay for the price. The cheap was fine..",2024-10-06
f4f5bb5b-62ca-4fe7-b5e8-898c0fa65ba3,Newegg,Electronics,2,0,"Overall, I overpriced. The manual was bad..",2023-05-29
65b57493-ec56-45aa-8603-eb1df484431a,Newegg,Apparel,1,0,"After a month of use, I poor quality. The durable was bad. The rude was bad.!!",2025-03-15
cd219f31-73db-42ab-a9d8-ee2dd152fade,Newegg,Grocery,1,0,"To be fair, I poor quality. The shipping was bad. The rude was bad.!!",2024-06-11
db943a21-463c-4a8c-bf0c-931fdf31c4e1,Walmart,Sports & Outdoors,3,0,"After a month of use, I nothing special.?",2024-08-07
ef4b8868-18b0-4b72-8de0-8177560a12a7,Amazon,Automotive,3,1,"Honestly, I average quality. The install was fine.!",2024-07-30
54db826f-ecb5-42ff-9288-d64c96caf0a0,Yelp,Apparel,4,1,"To be fair, I fast delivery. The manual was great. The packaging was great..",2023-08-09
611e2430-0ab5-41fb-b348-61aafb2582fd,Etsy,Grocery,4,1,"In summary, I top-notch quality..",2023-11-08
fb21ccb0-73e6-4e6b-81f2-0f43459f211a,BestBuy,Apparel,1,0,"From my experience, I no support. The cheap was bad. The setup was bad..",2023-05-16
75ba85e8-2bf1-4001-9f53-159d6c821ca2,Amazon,Apparel,1,0,"To be fair, I no support. The help was bad.!",2023-12-18
82bf9ac4-48c4-425b-902a-b1341cc9106d,Walmart,Pet Supplies,3,1,"Overall, I average quality. The agent was fine..",2023-01-25
4b984c5e-a963-4f9c-a734-6d08ee61b86d,Newegg,Sports & Outdoors,1,0,"To be fair, I arrived late. The packaging was bad.?",2024-11-16
55f0e849-af15-44f0-b9ac-6be08225fd2a,Etsy,Apparel,3,0,"In summary, I works fine. The rude was fine. The easy was fine.!!",2023-01-14
c3c630f0-70af-4d49-91b7-30431e291247,Amazon,Books,3,1,"After a month of use, I okay for the price. The cost was fine.?",2025-08-12
262bb217-385c-452d-af31-2477d6f140ac,Amazon,Automotive,3,1,"After a month of use, I works fine..",2024-04-10
08a1b871-f62b-42c2-be21-14d36d513e7a,Newegg,Books,3,1,"After using it for a week, I works fine..",2023-06-22
03dfe75c-05cd-4f1d-a363-32bd333599fe,BestBuy,Beauty,3,1,"After a month of use, I acceptable..",2023-05-09
21eb0b18-bcd7-4798-a60c-881836589d13,Newegg,Pet Supplies,3,0,"Overall, I acceptable. The durable was fine..",2025-04-19
b6630e52-ab2e-4e04-9edd-6b2736483c32,Yelp,Books,3,1,"Overall, I works fine. The support was fine.!",2024-06-15
a523987a-99fa-4845-8c65-8bcc1880f7d0,Etsy,Grocery,3,0,"Honestly, I okay for the price.!!",2023-01-11
76f72d5b-2917-415a-9579-19ebe9ef6ae1,Walmart,Pet Supplies,3,0,"From my experience, I average quality. The shipping was fine..",2023-10-24
919463c2-3e15-4e2c-b041-3b5193b246e1,Target,Toys & Games,3,0,"To be fair, I average quality. The premium was fine..",2024-01-11
7276ff6e-c86c-44f2-bfb5-1d2543860df7,Walmart,Sports & Outdoors,3,0,"After a month of use, I nothing special. The easy was fine. The durable was fine..",2025-01-03
d0b657f1-e4db-4804-ab17-33d0eb322bab,Walmart,Pet Supplies,3,1,"To be fair, I acceptable..",2024-03-17
d2433781-1d7a-4b33-a8e7-945eca1a1a44,BestBuy,Beauty,2,0,"After using it for a week, I cheaply made..",2025-04-11
b8ce5cb8-ed60-4f4d-925b-dcc11783440a,Etsy,Books,3,1,"In summary, I does what it says. The price was fine..",2024-12-01
2e5948ae-440f-4c3f-bc04-8a3679048b9d,Walmart,Electronics,1,0,"After using it for a week, I broken on arrival..",2025-08-22
646d9097-25c2-445d-8b46-5538b901a16d,Walmart,Home & Kitchen,2,0,"After using it for a week, I confusing instructions. The flimsy was bad..",2025-03-04
0824dd69-a998-463e-af57-7f2baf554e2b,Yelp,Automotive,1,0,"Overall, I cheaply made. The late was bad. The flimsy was bad..",2025-06-20
be5d5492-abb4-42bb-bc9c-62cf0dba740f,BestBuy,Automotive,3,0,"Overall, I does what it says. The help was fine.?",2023-05-11
8dbdd5ab-31b6-4ef6-ba20-ad09b386dce7,Walmart,Electronics,3,0,"After a month of use, I works fine. The shipping was fine.!!",2023-04-28
6d04c8ee-ca30-45a6-b833-dd5091b096b4,Yelp,Electronics,5,1,"After using it for a week, I solid performance. The install was great.!",2023-04-19
d6a4c83c-d454-4b58-bca2-493574da84bc,Amazon,Beauty,3,0,"In summary, I okay for the price. The price was fine. The build was fine.?",2025-08-28
d8c5274b-4a91-4db8-ade9-335bea7f5b05,Yelp,Beauty,3,0,"From my experience, I as expected. The instructions was fine. The late was fine.!!",2024-08-29
8622df5b-8e24-4be4-b1a4-1583e5ee5fe1,Target,Toys & Games,3,0,"To be fair, I met expectations. The instructions was fine..",2023-07-25
26899cd8-e831-43c4-9cf7-42046edc329b,Etsy,Sports & Outdoors,3,1,"After a month of use, I as expected. The delivery was fine..",2024-12-02
f29ad77d-1987-4812-8150-0d041f0dbe65,Walmart,Beauty,3,1,"In summary, I okay for the price. The service was fine..",2024-09-06
c17f7b68-99f3-4e27-983d-8c10b5305d86,BestBuy,Electronics,3,1,"After a month of use, I nothing special. The responsive was fine.?",2023-02-03
73be7468-2cd5-4990-a238-22fd1fd418c3,Target,Books,2,0,"Honestly, I doesn't work. The quality was bad..",2024-02-27
51df362a-b012-4d74-acb0-092f03f2ea9a,Etsy,Sports & Outdoors,3,0,"Honestly, I works fine.?",2025-02-09
3fd3e630-224e-4139-b796-028dda874158,BestBuy,Pet Supplies,3,1,"After using it for a week, I works fine. The service was fine..",2025-01-02
6d1e240f-0b86-448c-9b01-9da5030d942e,Amazon,Apparel,1,0,"From my experience, I hard to set up. The agent was bad. The price was bad.!",2024-01-04
a63b94f1-01b6-413e-a5a2-d47b1a66cfce,Etsy,Beauty,3,1,"In summary, I does what it says. The shipping was fine.?",2025-03-04
8d69484d-04be-44ef-80c7-018e98bf7971,Newegg,Apparel,2,0,"After using it for a week, I not as described. The quality was bad..",2023-04-16
84291927-ebcd-421f-80ae-65fd5b5e0bbd,BestBuy,Electronics,3,1,"After a month of use, I does what it says. The manual was fine.!!",2023-10-11
4e2365cf-eb8d-4381-8f58-2aa86d6b1883,BestBuy,Toys & Games,1,0,"After a month of use, I no support.?",2023-08-23
cbaf0f91-9472-468e-a142-f136d64cf05c,Walmart,Automotive,3,0,"In summary, I as expected. The rude was fine..",2024-06-13
2d533e54-6f8f-4c51-afec-a22c687c7492,Amazon,Sports & Outdoors,3,1,"Honestly, I okay for the price. The help was fine. The packaging was fine..",2024-08-08
66cf35a8-f1f8-4280-a52a-667e1ce06f78,Etsy,Electronics,3,0,"To be fair, I acceptable. The defect was fine..",2023-11-30
1e943f73-9ab4-499e-8e07-a527625a89ba,Amazon,Automotive,3,0,"To be fair, I acceptable. The help was fine. The setup was fine..",2023-04-18
251d0c73-77c7-47fd-b1e5-64fa6d62e3cb,Walmart,Automotive,2,0,"Honestly, I broken on arrival. The cost was bad. The confusing was bad.!",2025-02-21
6d03ca2d-3c8b-4c10-ae72-d1d7516c07ab,Target,Electronics,3,0,"Honestly, I average quality. The price was fine..",2024-09-17
6da35d39-9970-42bc-81b6-0cacc6c744c3,Etsy,Electronics,3,0,"Overall, I does what it says. The arrived was fine.?",2024-12-27
1dc69fc4-d9cc-4a3f-b91a-022853145d75,Etsy,Grocery,3,0,"After a month of use, I works fine. The value was fine. The defect was fine..",2025-03-04
5d0b0664-d0c7-4492-b6df-5d433e363726,Walmart,Grocery,1,0,"After using it for a week, I overpriced. The rude was bad.!",2023-07-26
5b648b29-de58-4699-bf4f-b6330e087937,Amazon,Beauty,3,1,"In summary, I nothing special. The instructions was fine..",2024-01-02
e533005d-9ca6-4c46-a24e-4ab9b2bab5ba,Amazon,Automotive,3,1,"After using it for a week, I nothing special. The responsive was fine. The delivery was fine..",2025-05-09
dc60c485-2fed-4170-9b76-81b477a46af2,Amazon,Home & Kitchen,1,0,"From my experience, I terrible experience. The support was bad.!!",2023-10-18
bbaec021-1d11-4a1e-96ea-a846b06e1867,BestBuy,Pet Supplies,2,0,"Overall, I confusing instructions. The confusing was bad..",2023-07-31
5cdc4f83-2d50-4c06-8544-acb9fda5646f,Amazon,Sports & Outdoors,5,1,"In summary, I absolutely love.!",2024-03-22
8dc3d440-cf30-4af2-97f1-03bb0fa62565,Target,Apparel,3,0,"After a month of use, I okay for the price. The manual was fine. The premium was fine..",2023-08-06
b9ae1c39-0da5-485c-b944-21ff1125fd40,Amazon,Toys & Games,3,1,"To be fair, I does what it says..",2023-01-29
4ae00b74-34fa-41bb-ae97-e635856fc74e,Target,Grocery,3,1,"Overall, I met expectations. The confusing was fine..",2023-11-29
ab109e7b-48f6-43f0-b596-d042a40de977,Walmart,Automotive,3,0,"After a month of use, I okay for the price..",2024-05-01
897d6f03-3dbb-4fb7-bcae-3c650efad751,Target,Apparel,3,0,"After a month of use, I decent overall. The build was fine..",2024-02-12
a10a70fc-0ae5-481d-9d05-8bd6f9e8afc7,Etsy,Automotive,1,0,"After using it for a week, I not as described..",2024-07-01
46777d40-2d05-4d5f-ad35-03bf2169a886,Amazon,Apparel,3,1,"From my experience, I acceptable. The manual was fine. The build was fine.!!",2023-03-06
ae902d73-e7ed-4133-ae20-382e31fb735a,Newegg,Toys & Games,4,1,"After using it for a week, I does the job well.?",2025-03-27
9a360113-e297-4cb9-a19b-cdb51366d3c2,Amazon,Beauty,3,1,"Honestly, I as expected..",2023-05-10
a087dab0-8934-425f-a117-31f230d04b1c,Target,Books,3,0,"After using it for a week, I decent overall. The agent was fine..",2024-07-06
22dec27c-17dd-4774-8ceb-d0a1a3f000be,Walmart,Grocery,3,0,"After using it for a week, I does what it says. The help was fine.!!",2025-08-02
9bdd9815-b58b-48b5-ab5f-0077c93745af,Amazon,Apparel,3,1,"After using it for a week, I met expectations. The defect was fine.?",2024-09-02
dde275e8-0e77-4ecb-b202-3d2e72a74c38,Amazon,Apparel,3,0,"Honestly, I acceptable. The install was fine.!",2024-10-15
3dc6a43f-8b10-4d55-88af-5b4fe1b4d8ce,Yelp,Books,3,0,"To be fair, I works fine. The install was fine.?",2024-11-08
3846773c-8449-45db-9db0-619a8abc6885,Newegg,Pet Supplies,3,0,"To be fair, I met expectations. The courier was fine.?",2024-06-12
0f52f4ad-31d7-4043-b7bb-a32d7b851eb5,Walmart,Toys & Games,3,0,"To be fair, I does what it says. The setup was fine..",2024-05-30
dc511a4e-cbc3-4850-9643-5d87e7962b3a,Target,Apparel,3,1,"Overall, I does what it says. The help was fine..",2024-05-22
c6dd408c-f42e-46ec-a207-15eabcb3cead,Newegg,Pet Supplies,3,1,"Honestly, I met expectations.!",2023-10-25
11394239-33fd-4b89-8e8d-b8811097664d,Newegg,Pet Supplies,3,1,"In summary, I decent overall. The price was fine..",2023-11-09
26932dec-30e0-4314-aab3-42c3945ed1fd,Amazon,Apparel,1,0,"Overall, I waste of money..",2023-03-16
7d214903-23d7-45a4-8a8c-fc9a8b3cda74,BestBuy,Books,5,1,"After a month of use, I five stars..",2023-02-25
983e3b8f-0a86-4c50-8843-a3e527d10e1c,Walmart,Apparel,3,1,"After using it for a week, I nothing special. The setup was fine..",2024-06-03
d21fecd7-82a4-44ef-9ce6-24dad6582a8d,Walmart,Sports & Outdoors,3,0,"In summary, I does what it says. The instructions was fine.!!",2023-12-21
5266a564-6dde-4544-91c1-5f6d2fdde99d,Amazon,Toys & Games,3,0,"Overall, I works fine. The install was fine. The build was fine..",2025-08-21
36f437ea-58b8-4ca7-acb2-c046cb42cea8,Amazon,Beauty,3,1,"After a month of use, I average quality..",2023-07-21
876a4e75-c02c-4205-9221-a2f027571a1f,Newegg,Pet Supplies,3,1,"Honestly, I nothing special. The responsive was fine.!!",2023-02-22
447a8cd4-3e4c-44d5-a843-17d26053561e,BestBuy,Beauty,1,0,"Overall, I terrible experience..",2025-05-26
4bad15b6-1bd0-40e4-8921-9c4133c4ae10,Newegg,Beauty,1,0,"Honestly, I cheaply made. The easy was bad..",2023-06-14
8f70f1b5-3834-413c-aba1-af785484d0f3,Walmart,Grocery,3,1,"In summary, I okay for the price..",2024-09-02
b09e7b06-0b18-4ed9-8617-fd64be4e607f,Etsy,Toys & Games,5,1,"After a month of use, I fantastic buy..",2024-10-17
100a1660-6f69-43e5-8542-b7496fc47fa2,Yelp,Grocery,1,0,"Overall, I overpriced. The expensive was bad..",2024-11-03
12865858-7ba5-401a-9d81-519946d54fec,Walmart,Sports & Outdoors,3,0,"After using it for a week, I met expectations. The price was fine.?",2024-03-19
7b7dd2ac-0159-43be-8f08-cb4741545bb7,Target,Electronics,5,1,"Honestly, I fantastic buy. The confusing was great. The late was great..",2023-04-03
049dfabb-c09c-4e74-be1f-8280f46d0f22,BestBuy,Home & Kitchen,3,0,"After using it for a week, I nothing special. The arrived was fine. The defect was fine.?",2024-10-19
0b4b800e-1335-4edf-a61e-cd675f4b66f0,Yelp,Automotive,3,0,"Honestly, I works fine. The courier was fine. The durable was fine..",2023-12-16
9105c4a0-304c-48ab-bc74-8952657545da,Etsy,Apparel,3,0,"From my experience, I acceptable. The flimsy was fine.!",2023-01-26
8f4ac055-742c-48ae-b593-38e3ce2fdbe4,Newegg,Books,1,0,"In summary, I cheaply made. The service was bad.?",2024-10-18
d430b2f4-0d8a-4c26-a8d3-5a7236014bf1,Target,Pet Supplies,4,1,"To be fair, I does the job well. The service was great.!",2024-03-20
81302627-a41d-4e2d-9d54-9df6cf1e100d,Etsy,Beauty,3,1,"To be fair, I does what it says. The setup was fine..",2025-04-18
a091f0ce-fb6d-4c15-8183-94da50c01773,Etsy,Apparel,3,1,"From my experience, I does what it says..",2024-09-30
6494357c-d587-413b-81c4-cb9d783fda2f,Target,Home & Kitchen,1,0,"After using it for a week, I cheaply made. The service was bad..",2023-07-03
a3f379d0-d218-4c86-9a37-af66cf5725c2,BestBuy,Automotive,3,0,"In summary, I met expectations. The instructions was fine.!!",2023-11-22
88de9867-e2b0-4d56-bda0-8699331dde15,Amazon,Apparel,3,1,"After a month of use, I met expectations..",2024-12-13
852e5567-29c1-4027-bbc6-b54c57e4b43d,Newegg,Electronics,3,1,"Honestly, I met expectations..",2023-11-18
c53c50c6-37f2-40d9-a3cf-6b5e200bc974,Yelp,Apparel,3,0,"In summary, I as expected..",2023-06-18
3d61b437-90f0-4423-9067-147d373ed104,Yelp,Toys & Games,4,1,"To be fair, I very satisfied. The build was great..",2024-06-07
0fc2f51f-11f6-44ad-8883-66f1664af2f7,Yelp,Automotive,3,1,"After using it for a week, I works fine.?",2025-05-16
dabe7cb4-cb37-458f-b4f2-ac0aba8fa4ee,BestBuy,Electronics,3,1,"After using it for a week, I average quality. The setup was fine.!!",2024-07-13
09d38ac6-c931-482c-8da2-b0ccf64e491e,Yelp,Automotive,4,1,"In summary, I packed well. The expensive was great.?",2025-04-18
00a7dd77-b702-444c-9f70-f529a30efd33,Etsy,Grocery,3,1,"After a month of use, I okay for the price. The packaging was fine. The install was fine..",2023-04-04
8c0636ed-b75d-4b2c-8bbb-3a0465a40288,Walmart,Books,3,0,"Overall, I met expectations. The instructions was fine. The arrived was fine.!!",2025-05-03
94647f7e-157c-4bac-be7a-a8f3b723a442,Newegg,Automotive,3,0,"From my experience, I decent overall. The price was fine. The courier was fine..",2024-09-01
e9121ab1-6e89-443d-9806-77fb571885bc,Amazon,Pet Supplies,2,0,"From my experience, I unhappy with the purchase. The cheap was bad.!",2025-07-09
6f8b334b-6153-473b-9fd0-97608b293059,Target,Grocery,3,0,"Honestly, I met expectations. The delivery was fine. The easy was fine..",2024-12-21
574e55b9-770f-4040-8254-fcbfbfeb6092,Etsy,Automotive,3,1,"To be fair, I does what it says. The responsive was fine. The manual was fine..",2025-07-29
513587a7-49c7-4979-a72e-7113a9021364,Target,Automotive,3,1,"Overall, I does what it says..",2023-08-09
d4a30fac-b4c8-4a1f-a2ef-d55cf093f80a,BestBuy,Toys & Games,3,0,"Overall, I okay for the price. The shipping was fine. The cost was fine..",2024-03-07
56b6efaa-4903-4e14-aff2-c0d956b80de3,BestBuy,Beauty,3,1,"Overall, I decent overall. The late was fine. The instructions was fine..",2024-02-19
999c49a7-ff12-48f0-b5ba-dc88c62a3371,Etsy,Sports & Outdoors,3,1,"After a month of use, I decent overall. The shipping was fine. The worth was fine..",2024-08-30
8d2ad5af-0fbb-46c6-81e2-826b914d0ec7,Newegg,Automotive,3,0,"From my experience, I acceptable. The flimsy was fine.!!",2023-07-01
bf5253af-be2c-410e-9903-505ef2cfeb4c,Etsy,Apparel,3,0,"In summary, I average quality..",2023-08-02
084d4424-2869-45ac-92b3-22e7bd4eb035,Newegg,Books,3,1,"After a month of use, I works fine..",2023-09-25
3662aade-2a64-4219-bd0d-da39c3ab359b,Amazon,Beauty,4,1,"Honestly, I works perfectly. The worth was great. The courier was great..",2024-02-10
0567f473-f6b3-47f4-8876-5f176ee6ec7c,Yelp,Grocery,1,0,"In summary, I hard to set up..",2023-11-30
70a8c5fc-631d-4613-9a87-29eb71701dcf,BestBuy,Apparel,3,0,"Overall, I nothing special. The price was fine.!!",2024-10-24
5bdf2dbf-80a0-441e-9554-534769683248,Amazon,Beauty,3,0,"Honestly, I as expected. The price was fine. The arrived was fine..",2023-04-02
c0a08ed2-6513-4820-b019-76a1b1aad390,Newegg,Electronics,3,0,"In summary, I does what it says..",2024-09-16
58fa78ef-94ef-4545-a5e0-81ae9c49c5f0,BestBuy,Electronics,3,1,"Honestly, I decent overall. The durable was fine..",2024-03-22
30b9925d-f0fa-4547-8151-9d9f246daeb0,Amazon,Pet Supplies,3,0,"In summary, I decent overall. The setup was fine..",2024-08-01
d9744cb3-9dcc-4411-b9ce-ee9d43e759e4,Amazon,Books,3,0,"After a month of use, I as expected. The help was fine. The cheap was fine..",2024-04-29
6968738e-bfd8-4084-bc7f-16d9e2ed9716,Walmart,Home & Kitchen,3,1,"After a month of use, I works fine. The cheap was fine..",2023-05-28
4f69bd0d-0e5c-4749-a1da-0e68218d954f,Amazon,Grocery,3,1,"In summary, I average quality. The cheap was fine.!!",2023-03-29
31c3571d-3b6e-4d71-b418-0d7c5a72086a,Newegg,Pet Supplies,3,0,"After using it for a week, I as expected..",2024-07-05
131e3170-970b-4bf4-b69f-0dd88656dff1,Newegg,Beauty,3,1,"In summary, I nothing special. The install was fine.!",2024-03-09
c8d82414-0421-4f94-a239-4434e9af6cc3,BestBuy,Books,3,1,"In summary, I decent overall. The flimsy was fine. The setup was fine..",2023-12-18
4663dd4e-8923-445c-92dd-5b860cbf8495,Etsy,Home & Kitchen,2,0,"Overall, I poor quality..",2025-07-22
164e4fb5-2747-444c-9124-b179de6d6e14,Newegg,Home & Kitchen,3,1,"To be fair, I decent overall. The courier was fine..",2024-11-05
9a203fb1-3096-4552-a897-67c1efb52b99,Target,Grocery,5,1,"Overall, I does the job well.!",2023-03-31
99a5f97b-4d4a-4ed7-88e8-3154b148c0cf,Walmart,Home & Kitchen,3,0,"After a month of use, I does what it says. The instructions was fine. The arrived was fine..",2024-12-08
918684fb-4adc-422a-aa1f-19df3a17713c,Target,Apparel,3,1,"From my experience, I average quality. The manual was fine.!!",2024-07-13
30faf0e6-8639-4b20-806a-f5a54f3606d2,Etsy,Automotive,4,1,"In summary, I very satisfied. The rude was great..",2024-12-22
b7095738-435e-4cfb-a85f-8896ade1e68f,Amazon,Apparel,3,0,"To be fair, I as expected. The courier was fine..",2024-01-07
dc2cf8a6-4ba1-4034-b990-e2b7961db28a,Amazon,Sports & Outdoors,5,1,"After using it for a week, I fast delivery. The install was great..",2024-10-19
d1e91a66-2fa9-4b0c-892d-032a7390c4b5,Newegg,Toys & Games,3,0,"After using it for a week, I works fine. The setup was fine.?",2023-01-25
ae72a80c-c302-48df-81d6-f0df01b405a7,Target,Books,3,0,"From my experience, I works fine. The service was fine. The shipping was fine.!",2023-02-20
09aab360-4586-43b6-9b91-53374f9b95b6,Walmart,Automotive,3,0,"After a month of use, I acceptable. The delivery was fine..",2023-12-09
6f6486e3-de93-4b4b-9bdd-16253c86d4c2,Etsy,Grocery,3,0,"Honestly, I average quality. The flimsy was fine.!",2025-02-22
e659eb68-979c-4f37-882d-c23e1885470f,Etsy,Toys & Games,3,1,"To be fair, I nothing special. The packaging was fine..",2023-06-06
0de03797-8cde-4141-9c19-5d5b57717194,Walmart,Pet Supplies,3,1,"Honestly, I average quality. The service was fine.!",2023-12-20
7a9b45ca-8c2f-4ca4-a892-12a2e910591c,Walmart,Beauty,4,1,"After a month of use, I super easy to use. The arrived was great..",2023-04-06
a0671efe-6bf1-48e0-83d8-cb5ad49dbe25,Yelp,Home & Kitchen,2,0,"Honestly, I not as described. The value was bad.!!",2023-06-07
b481d285-7fa9-4dfb-a425-caaa1c1e547a,Walmart,Electronics,3,0,"From my experience, I works fine. The price was fine.!!",2023-10-30
